epoch,step,test_loss,test_mae,test_mae_at_15,test_mae_at_30,test_mae_at_60,test_mape,test_mape_at_15,test_mape_at_30,test_mape_at_60,test_rmse,test_rmse_at_15,test_rmse_at_30,test_rmse_at_60,train_loss,train_mae,train_mae_at_15,train_mae_at_30,train_mae_at_60,train_mape,train_mape_at_15,train_mape_at_30,train_mape_at_60,train_rmse,train_rmse_at_15,train_rmse_at_30,train_rmse_at_60,val_loss,val_mae,val_mae_at_15,val_mae_at_30,val_mae_at_60,val_mape,val_mape_at_15,val_mape_at_30,val_mape_at_60,val_rmse,val_rmse_at_15,val_rmse_at_30,val_rmse_at_60
0,384,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2073559761047363,3.0939579010009766,2.6175155639648438,3.0668601989746094,3.813736915588379,0.08595879375934601,0.06900014728307724,0.08467777073383331,0.1118650883436203,6.565421104431152,5.2679314613342285,6.486921787261963,8.122737884521484
0,384,,,,,,,,,,,,,,4.2099385261535645,4.206691741943359,3.63059663772583,4.228118419647217,4.9654974937438965,0.1281028836965561,0.10767308622598648,0.12780602276325226,0.15520158410072327,8.120412826538086,6.9257073402404785,8.069658279418945,9.495378494262695,,,,,,,,,,,,,
1,769,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125556707382202,3.012082576751709,2.582777976989746,2.986920118331909,3.669423818588257,0.08448716253042221,0.06895976513624191,0.0832749754190445,0.10831940174102783,6.3539204597473145,5.1645708084106445,6.283271312713623,7.814075469970703
1,769,,,,,,,,,,,,,,3.5309057235717773,3.530750036239624,2.9516913890838623,3.5096945762634277,4.392578601837158,0.09872955083847046,0.0780995637178421,0.09761007130146027,0.12981680035591125,7.161435127258301,5.7427144050598145,7.106622695922852,8.838994026184082,,,,,,,,,,,,,
2,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0639193058013916,2.9518864154815674,2.5577340126037598,2.9344053268432617,3.5573832988739014,0.08199170231819153,0.06734704971313477,0.08107256889343262,0.10408883541822433,6.1932291984558105,5.096986770629883,6.143277168273926,7.548838138580322
2,1154,,,,,,,,,,,,,,3.4393739700317383,3.4396109580993652,2.9230003356933594,3.4270050525665283,4.209014892578125,0.09662436693906784,0.07777789980173111,0.09571072459220886,0.12492303550243378,6.940089225769043,5.656337738037109,6.905910015106201,8.482834815979004,,,,,,,,,,,,,
3,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,3.003810405731201,2.8903350830078125,2.532888889312744,2.886692523956299,3.4320249557495117,0.08210134506225586,0.06738931685686111,0.08173616230487823,0.10339606553316116,6.066573619842529,5.0530548095703125,6.034309387207031,7.335319995880127
3,1539,,,,,,,,,,,,,,3.363231897354126,3.3630435466766357,2.8985447883605957,3.36590838432312,4.05318546295166,0.09492573142051697,0.07724014669656754,0.09453070908784866,0.12110675871372223,6.773910045623779,5.606545448303223,6.766663551330566,8.199033737182617,,,,,,,,,,,,,
4,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9830269813537598,2.866154670715332,2.5346028804779053,2.868544340133667,3.374218225479126,0.0806797668337822,0.06685109436511993,0.08069134503602982,0.10070544481277466,5.991249084472656,5.057188510894775,5.983071327209473,7.181685924530029
4,1924,,,,,,,,,,,,,,3.300585985183716,3.3005993366241455,2.8699424266815186,3.3188462257385254,3.936509370803833,0.0931403636932373,0.07606317102909088,0.09333038330078125,0.11785752326250076,6.646979331970215,5.557633399963379,6.661487102508545,7.994083881378174,,,,,,,,,,,,,
5,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,2.944537878036499,2.8280248641967773,2.5060391426086426,2.8457212448120117,3.3011109828948975,0.0806494802236557,0.06604649871587753,0.08106081187725067,0.10081832110881805,5.953309535980225,5.023214817047119,5.955388069152832,7.119014263153076
5,2309,,,,,,,,,,,,,,3.2460718154907227,3.245903968811035,2.843470335006714,3.2747325897216797,3.8371455669403076,0.09121955931186676,0.0749841257929802,0.09187065064907074,0.11440081149339676,6.533430099487305,5.50872278213501,6.562942981719971,7.814118385314941,,,,,,,,,,,,,
6,2694,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9326119422912598,2.815464496612549,2.495081663131714,2.8374581336975098,3.2815988063812256,0.08027759194374084,0.06583802402019501,0.08094196766614914,0.09996730834245682,5.869766712188721,4.973700046539307,5.882191181182861,6.9935221672058105
6,2694,,,,,,,,,,,,,,3.200817108154297,3.2005279064178467,2.8215739727020264,3.236274480819702,3.755849599838257,0.08948817104101181,0.07408278435468674,0.09047598391771317,0.11127131432294846,6.444400310516357,5.469583034515381,6.483349323272705,7.674787998199463,,,,,,,,,,,,,
7,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91998291015625,2.799947500228882,2.4996044635772705,2.821059226989746,3.2387731075286865,0.07908270508050919,0.06513076275587082,0.0797000452876091,0.09796276688575745,5.894476413726807,5.005296230316162,5.904406547546387,7.0120086669921875
7,3079,,,,,,,,,,,,,,3.1654820442199707,3.165370225906372,2.8044283390045166,3.2045233249664307,3.6957435607910156,0.0882147029042244,0.07348225265741348,0.08940186351537704,0.10898192971944809,6.380453109741211,5.439955234527588,6.423929691314697,7.575693130493164,,,,,,,,,,,,,
8,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8851091861724854,2.766183376312256,2.4657726287841797,2.7902820110321045,3.2053346633911133,0.07852457463741302,0.06486429274082184,0.07932820916175842,0.0970793217420578,5.841802597045898,4.9380340576171875,5.844261169433594,6.97027587890625
8,3464,,,,,,,,,,,,,,3.134688377380371,3.13427734375,2.788473129272461,3.1769490242004395,3.642052412033081,0.08720209449529648,0.07298339903354645,0.08855392038822174,0.10711981356143951,6.327360153198242,5.4154510498046875,6.377222537994385,7.489653587341309,,,,,,,,,,,,,
9,3849,,,,,,,,,,,,,,,,,,,,,,,,,,,2.876654863357544,2.7550222873687744,2.462507963180542,2.7811620235443115,3.181617021560669,0.07846033573150635,0.06495147198438644,0.07925673574209213,0.0965786799788475,5.816258907318115,4.937158107757568,5.825201988220215,6.917856693267822
9,3849,,,,,,,,,,,,,,3.1075923442840576,3.1075618267059326,2.774402618408203,3.1519598960876465,3.5976381301879883,0.08624585717916489,0.07254572212696075,0.0877222940325737,0.10539935529232025,6.276721477508545,5.391148090362549,6.330067157745361,7.410563945770264,,,,,,,,,,,,,
10,4234,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8773033618927,2.755995512008667,2.464843273162842,2.781176805496216,3.1837270259857178,0.07803014665842056,0.06487686932086945,0.0790114551782608,0.09595201909542084,5.803481101989746,4.945775985717773,5.820046424865723,6.885378837585449
10,4234,,,,,,,,,,,,,,3.084350347518921,3.0838887691497803,2.762335777282715,3.1302273273468018,3.5557117462158203,0.0855090543627739,0.07223295420408249,0.08712104707956314,0.10391195118427277,6.230611324310303,5.371592044830322,6.290055751800537,7.3294219970703125,,,,,,,,,,,,,
11,4619,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8865647315979004,2.763375997543335,2.4609272480010986,2.785581350326538,3.209068536758423,0.07782751321792603,0.0645025297999382,0.07864920794963837,0.09595886617898941,5.870090484619141,4.958104133605957,5.87067985534668,7.0180535316467285
11,4619,,,,,,,,,,,,,,3.0614588260650635,3.061263084411621,2.7519874572753906,3.1086223125457764,3.5172414779663086,0.08470171689987183,0.0719234049320221,0.08640691637992859,0.10241749882698059,6.179603576660156,5.3492021560668945,6.244150161743164,7.24784517288208,,,,,,,,,,,,,
12,5004,,,,,,,,,,,,,,,,,,,,,,,,,,,2.848693609237671,2.726208448410034,2.4478065967559814,2.75296950340271,3.135387659072876,0.07509692758321762,0.06322968751192093,0.07602886855602264,0.09126642346382141,5.7315192222595215,4.9161272048950195,5.755954265594482,6.769092559814453
12,5004,,,,,,,,,,,,,,3.038680076599121,3.0385046005249023,2.7417988777160645,3.087679147720337,3.4773879051208496,0.08388704061508179,0.07162288576364517,0.08569986373186111,0.10082458704710007,6.130047798156738,5.330770969390869,6.200802326202393,7.164909839630127,,,,,,,,,,,,,
13,5389,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8565919399261475,2.7320094108581543,2.4412178993225098,2.757164478302002,3.153432846069336,0.07481757551431656,0.06299357861280441,0.07588230073451996,0.09063481539487839,5.686429977416992,4.8930535316467285,5.7171630859375,6.695977687835693
