epoch,step,test_loss,test_mae,test_mae_at_15,test_mae_at_30,test_mae_at_60,test_mape,test_mape_at_15,test_mape_at_30,test_mape_at_60,test_rmse,test_rmse_at_15,test_rmse_at_30,test_rmse_at_60,train_loss,train_mae,train_mae_at_15,train_mae_at_30,train_mae_at_60,train_mape,train_mape_at_15,train_mape_at_30,train_mape_at_60,train_rmse,train_rmse_at_15,train_rmse_at_30,train_rmse_at_60,val_loss,val_mae,val_mae_at_15,val_mae_at_30,val_mae_at_60,val_mape,val_mape_at_15,val_mape_at_30,val_mape_at_60,val_rmse,val_rmse_at_15,val_rmse_at_30,val_rmse_at_60
0,585,,,,,,,,,,,,,,,,,,,,,,,,,,,1.880965232849121,1.8809651136398315,1.4875975847244263,1.9241143465042114,2.457113027572632,0.044221073389053345,0.03271167725324631,0.04494596645236015,0.06083036959171295,4.291175365447998,3.0898733139038086,4.270785331726074,5.600890159606934
0,585,,,,,,,,,,,,,,1.998618245124817,1.9986217021942139,1.5567611455917358,2.003338575363159,2.647533655166626,0.04606879502534866,0.034177377820014954,0.04572659730911255,0.0639069527387619,4.520920753479004,3.2818660736083984,4.433284282684326,5.874432563781738,,,,,,,,,,,,,
1,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7455881834030151,1.7455881834030151,1.4359842538833618,1.812390923500061,2.1837050914764404,0.04049293324351311,0.03112650290131569,0.04201098904013634,0.05303725600242615,3.967334032058716,2.9771568775177,4.018896102905273,5.021137237548828
1,1171,,,,,,,,,,,,,,1.6883623600006104,1.688359022140503,1.3733237981796265,1.7303448915481567,2.147578239440918,0.03754531219601631,0.02882569655776024,0.03857361152768135,0.049608759582042694,3.7175588607788086,2.795031785964966,3.746549606323242,4.720764636993408,,,,,,,,,,,,,
2,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6900368928909302,1.6900371313095093,1.4126391410827637,1.762628436088562,2.0723910331726074,0.039022281765937805,0.0307057686150074,0.04087131470441818,0.0498090460896492,3.821592330932617,2.937732458114624,3.9149656295776367,4.734889984130859
2,1757,,,,,,,,,,,,,,1.5993390083312988,1.5993374586105347,1.3333277702331543,1.654710054397583,1.9806894063949585,0.03530506417155266,0.027885926887392998,0.03674221783876419,0.04520420357584953,3.5251731872558594,2.726881742477417,3.595442056655884,4.379868030548096,,,,,,,,,,,,,
3,2343,,,,,,,,,,,,,,,,,,,,,,,,,,,1.663840889930725,1.6638412475585938,1.4027609825134277,1.7353882789611816,2.027268171310425,0.03862208127975464,0.030430136248469353,0.040382109582424164,0.04908740520477295,3.769761085510254,2.902391195297241,3.8589987754821777,4.671164035797119
3,2343,,,,,,,,,,,,,,1.550653100013733,1.5506467819213867,1.3085756301879883,1.6085028648376465,1.8987458944320679,0.03406176716089249,0.027296753600239754,0.035558998584747314,0.043082669377326965,3.425686836242676,2.6860456466674805,3.509479284286499,4.220938205718994,,,,,,,,,,,,,
4,2929,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6582293510437012,1.6582292318344116,1.391524076461792,1.7255563735961914,2.0311903953552246,0.037647128105163574,0.030010495334863663,0.03939812630414963,0.04770607501268387,3.789489984512329,2.906519651412964,3.8764777183532715,4.715627193450928
4,2929,,,,,,,,,,,,,,1.516884684562683,1.516893744468689,1.2930326461791992,1.5745282173156738,1.8417792320251465,0.03321488946676254,0.026953773573040962,0.03469810262322426,0.041627187281847,3.351785182952881,2.6560490131378174,3.441432237625122,4.109015941619873,,,,,,,,,,,,,
5,3515,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6377450227737427,1.6377450227737427,1.3901596069335938,1.701108455657959,1.9936766624450684,0.03756340965628624,0.030128691345453262,0.0391881987452507,0.04750697314739227,3.7472848892211914,2.882589340209961,3.835330009460449,4.661166191101074
5,3515,,,,,,,,,,,,,,1.48861563205719,1.4886257648468018,1.2803094387054443,1.5468612909317017,1.794620156288147,0.03252677991986275,0.02667175978422165,0.03403230756521225,0.04044443741440773,3.292555332183838,2.6335608959198,3.390934467315674,4.015206813812256,,,,,,,,,,,,,
6,4101,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6213264465332031,1.6213263273239136,1.3758964538574219,1.6856781244277954,1.9764398336410522,0.0370534248650074,0.02979792281985283,0.0387161485850811,0.04690239205956459,3.7223148345947266,2.8726613521575928,3.8168697357177734,4.621820449829102
6,4101,,,,,,,,,,,,,,1.4647740125656128,1.464756727218628,1.2700612545013428,1.5218480825424194,1.7564369440078735,0.03196127340197563,0.026458315551280975,0.033433135598897934,0.039518631994724274,3.24436616897583,2.6137280464172363,3.3450169563293457,3.9451816082000732,,,,,,,,,,,,,
7,4687,,,,,,,,,,,,,,,,,,,,,,,,,,,1.618896484375,1.618896722793579,1.3746827840805054,1.6900814771652222,1.954822301864624,0.03739404305815697,0.02989586628973484,0.039275165647268295,0.047046054154634476,3.7062621116638184,2.8766093254089355,3.8175411224365234,4.5526204109191895
7,4687,,,,,,,,,,,,,,1.4433090686798096,1.4433194398880005,1.2596291303634644,1.4994730949401855,1.723641276359558,0.03144984692335129,0.026227779686450958,0.03289280831813812,0.038713887333869934,3.2003538608551025,2.5951879024505615,3.303065061569214,3.881458282470703,,,,,,,,,,,,,
8,5273,,,,,,,,,,,,,,,,,,,,,,,,,,,1.628190279006958,1.628190517425537,1.3869068622589111,1.6920719146728516,1.9749644994735718,0.03669252619147301,0.029874727129936218,0.038409020751714706,0.04575151205062866,3.7303249835968018,2.890883207321167,3.8302154541015625,4.606517314910889
8,5273,,,,,,,,,,,,,,1.4277199506759644,1.4277244806289673,1.2530956268310547,1.4826916456222534,1.699895977973938,0.031049778684973717,0.0260661281645298,0.032459575682878494,0.038107797503471375,3.1636745929718018,2.5800058841705322,3.267402410507202,3.83050537109375,,,,,,,,,,,,,
9,5859,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6067944765090942,1.6067947149276733,1.3677419424057007,1.6744451522827148,1.9429500102996826,0.03675205633044243,0.02964898757636547,0.038512155413627625,0.04608852043747902,3.704700469970703,2.862471342086792,3.806342601776123,4.573869228363037
