epoch,step,test_loss,test_mae,test_mae_at_15,test_mae_at_30,test_mae_at_60,test_mape,test_mape_at_15,test_mape_at_30,test_mape_at_60,test_rmse,test_rmse_at_15,test_rmse_at_30,test_rmse_at_60,train_loss,train_mae,train_mae_at_15,train_mae_at_30,train_mae_at_60,train_mape,train_mape_at_15,train_mape_at_30,train_mape_at_60,train_rmse,train_rmse_at_15,train_rmse_at_30,train_rmse_at_60,val_loss,val_mae,val_mae_at_15,val_mae_at_30,val_mae_at_60,val_mape,val_mape_at_15,val_mape_at_30,val_mape_at_60,val_rmse,val_rmse_at_15,val_rmse_at_30,val_rmse_at_60
0,585,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5517258644104004,2.5517261028289795,2.021744728088379,2.5750091075897217,3.308384895324707,0.07140170782804489,0.056874677538871765,0.0721595287322998,0.09103377163410187,5.726794719696045,4.4389729499816895,5.672290325164795,7.17647647857666
0,585,,,,,,,,,,,,,,3.1982269287109375,3.198216438293457,2.8551721572875977,3.196786880493164,3.616928815841675,0.08761698007583618,0.08011887967586517,0.0888635665178299,0.09685835987329483,6.858724117279053,6.386203765869141,6.980289936065674,7.451991558074951,,,,,,,,,,,,,
1,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2894835472106934,2.2894837856292725,1.6963616609573364,2.279749631881714,3.156994581222534,0.05705980211496353,0.04063203185796738,0.05601244792342186,0.08087481558322906,5.3022308349609375,3.6530776023864746,5.146446704864502,7.064876556396484
1,1171,,,,,,,,,,,,,,2.1730782985687256,2.1730618476867676,1.6586353778839111,2.1727657318115234,2.9240543842315674,0.05365170165896416,0.04019682854413986,0.05331509932875633,0.07281424105167389,4.949192047119141,3.5930116176605225,4.84102725982666,6.445874214172363,,,,,,,,,,,,,
2,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2182648181915283,2.218264102935791,1.6206614971160889,2.204608201980591,3.1016557216644287,0.053547587245702744,0.03690079599618912,0.052294567227363586,0.07831134647130966,5.198366165161133,3.4589664936065674,5.024302959442139,7.016491413116455
2,1757,,,,,,,,,,,,,,2.0645017623901367,2.064478635787964,1.5290236473083496,2.0541226863861084,2.854459285736084,0.04783136397600174,0.03377645090222359,0.04690462723374367,0.06859708577394485,4.790123462677002,3.265316963195801,4.647205352783203,6.4119744300842285,,,,,,,,,,,,,
3,2343,,,,,,,,,,,,,,,,,,,,,,,,,,,2.174159526824951,2.174159526824951,1.5820430517196655,2.1583800315856934,3.056978464126587,0.05170809105038643,0.03526018187403679,0.05039834603667259,0.07665170729160309,5.125608921051025,3.363844156265259,4.940045356750488,6.957279682159424
3,2343,,,,,,,,,,,,,,2.0187230110168457,2.0187525749206543,1.4846397638320923,2.0059657096862793,2.8108341693878174,0.04580336809158325,0.03176306560635567,0.04480249434709549,0.06687655299901962,4.719004154205322,3.151299476623535,4.564221382141113,6.36408805847168,,,,,,,,,,,,,
4,2929,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1432673931121826,2.1432671546936035,1.5612564086914062,2.1256895065307617,3.013807773590088,0.050762027502059937,0.03450528904795647,0.04938265681266785,0.07559417188167572,5.055017471313477,3.3073883056640625,4.8629655838012695,6.871447563171387
4,2929,,,,,,,,,,,,,,1.9884568452835083,1.9884873628616333,1.4614062309265137,1.9745498895645142,2.7727718353271484,0.044763654470443726,0.030905716121196747,0.04373505339026451,0.06575745344161987,4.6567583084106445,3.086954116821289,4.494459629058838,6.298816204071045,,,,,,,,,,,,,
5,3515,,,,,,,,,,,,,,,,,,,,,,,,,,,2.116220712661743,2.1162209510803223,1.5483033657073975,2.1009888648986816,2.9660415649414062,0.04972623661160469,0.03395579382777214,0.048427194356918335,0.07383093982934952,4.986912727355957,3.264392375946045,4.792952060699463,6.7833733558654785
5,3515,,,,,,,,,,,,,,1.963351845741272,1.963355541229248,1.4465107917785645,1.9501714706420898,2.733750104904175,0.04405711591243744,0.030460648238658905,0.04305316135287285,0.06475408375263214,4.591692924499512,3.0414657592773438,4.426519393920898,6.217012405395508,,,,,,,,,,,,,
6,4101,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094975233078003,2.094975233078003,1.5457733869552612,2.0827813148498535,2.921215534210205,0.04969948157668114,0.03434919938445091,0.048539698123931885,0.07341720163822174,4.897463321685791,3.2386085987091064,4.711368083953857,6.64580774307251
6,4101,,,,,,,,,,,,,,1.9409152269363403,1.940932035446167,1.4371187686920166,1.9300159215927124,2.6932570934295654,0.04351411014795303,0.030258964747190475,0.04260299354791641,0.06376530230045319,4.5207295417785645,3.0067203044891357,4.358186721801758,6.117312431335449,,,,,,,,,,,,,
7,4687,,,,,,,,,,,,,,,,,,,,,,,,,,,2.068920612335205,2.068920135498047,1.5412750244140625,2.0624754428863525,2.8623392581939697,0.04917898401618004,0.03437783941626549,0.04819360002875328,0.07206042110919952,4.801927089691162,3.2157726287841797,4.6347527503967285,6.488824367523193
7,4687,,,,,,,,,,,,,,1.918630599975586,1.9186159372329712,1.4320499897003174,1.9112074375152588,2.646716833114624,0.04307171702384949,0.030281269922852516,0.04227760061621666,0.06268546730279922,4.435863494873047,2.9794116020202637,4.284417629241943,5.985952377319336,,,,,,,,,,,,,
