epoch,step,test_loss,test_mae,test_mae_at_15,test_mae_at_30,test_mae_at_60,test_mape,test_mape_at_15,test_mape_at_30,test_mape_at_60,test_rmse,test_rmse_at_15,test_rmse_at_30,test_rmse_at_60,train_loss,train_mae,train_mae_at_15,train_mae_at_30,train_mae_at_60,train_mape,train_mape_at_15,train_mape_at_30,train_mape_at_60,train_rmse,train_rmse_at_15,train_rmse_at_30,train_rmse_at_60,val_loss,val_mae,val_mae_at_15,val_mae_at_30,val_mae_at_60,val_mape,val_mape_at_15,val_mape_at_30,val_mape_at_60,val_rmse,val_rmse_at_15,val_rmse_at_30,val_rmse_at_60
0,384,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1816506385803223,3.048269748687744,2.5522024631500244,3.0334620475769043,3.787871837615967,0.08353818207979202,0.06477547436952591,0.08312961459159851,0.11092721670866013,6.386552333831787,5.105830192565918,6.315340995788574,7.917374610900879
0,384,,,,,,,,,,,,,,3.8092684745788574,3.8093953132629395,3.1825008392333984,3.8163299560546875,4.726775169372559,0.10651983320713043,0.08382245898246765,0.10651721060276031,0.1399913877248764,7.456395149230957,6.025940418243408,7.429340362548828,9.13702392578125,,,,,,,,,,,,,
1,769,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1494553089141846,3.0143754482269287,2.5427918434143066,2.9988274574279785,3.734943151473999,0.081013984978199,0.06278502196073532,0.08011361956596375,0.10831723362207413,6.350094318389893,5.091813564300537,6.283166885375977,7.877255439758301
1,769,,,,,,,,,,,,,,3.584944248199463,3.584519147872925,2.9734623432159424,3.5751760005950928,4.48914098739624,0.10016133636236191,0.07698490470647812,0.09950701892375946,0.133980393409729,7.137500762939453,5.690868854522705,7.083600997924805,8.851522445678711,,,,,,,,,,,,,
2,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1308364868164062,2.995875120162964,2.5142886638641357,2.9764888286590576,3.7284364700317383,0.08016771823167801,0.06310271471738815,0.07938528805971146,0.1057644933462143,6.345931053161621,5.028389930725098,6.253907680511475,7.940418720245361
2,1154,,,,,,,,,,,,,,3.531801462173462,3.5316340923309326,2.936707019805908,3.522444486618042,4.416015148162842,0.09876400232315063,0.07598794996738434,0.09814439713954926,0.13219091296195984,7.056768894195557,5.625300407409668,7.002313137054443,8.752715110778809,,,,,,,,,,,,,
3,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,3.111875534057617,2.9781203269958496,2.51751708984375,2.9653208255767822,3.6699390411376953,0.0848902091383934,0.06445783376693726,0.0836908221244812,0.11470531672239304,6.223304748535156,5.004981994628906,6.156918525695801,7.69173002243042
3,1539,,,,,,,,,,,,,,3.498204469680786,3.4983062744140625,2.915175199508667,3.4914937019348145,4.363098621368408,0.09785633534193039,0.07541495561599731,0.09724345803260803,0.13077808916568756,6.99375057220459,5.583478927612305,6.942236423492432,8.668431282043457,,,,,,,,,,,,,
4,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0700697898864746,2.9360527992248535,2.498325824737549,2.926814317703247,3.602323532104492,0.08075591176748276,0.06294219940900803,0.08015337586402893,0.10725971311330795,6.105998992919922,4.925395965576172,6.046309947967529,7.5375142097473145
4,1924,,,,,,,,,,,,,,3.469299793243408,3.469667911529541,2.8990061283111572,3.4647293090820312,4.315423488616943,0.0970805287361145,0.07498911768198013,0.09653645753860474,0.12940393388271332,6.929543972015381,5.542677879333496,6.880804538726807,8.5783109664917,,,,,,,,,,,,,
5,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0678982734680176,2.9303202629089355,2.4934144020080566,2.9197115898132324,3.5839641094207764,0.08224263787269592,0.06422912329435349,0.08170077949762344,0.10876186937093735,6.124328136444092,4.940372943878174,6.066329479217529,7.561329364776611
5,2309,,,,,,,,,,,,,,3.4450502395629883,3.444817543029785,2.8851795196533203,3.44180965423584,4.274007320404053,0.09620945155620575,0.07444408535957336,0.09578605741262436,0.12796910107135773,6.871397495269775,5.504417419433594,6.824666500091553,8.49958610534668,,,,,,,,,,,,,
6,2694,,,,,,,,,,,,,,,,,,,,,,,,,,,3.037871837615967,2.9020278453826904,2.4868626594543457,2.896813154220581,3.5362467765808105,0.08067473024129868,0.06405790150165558,0.08035274595022202,0.10524536669254303,6.0168352127075195,4.867608070373535,5.963233470916748,7.417710781097412
6,2694,,,,,,,,,,,,,,3.4184160232543945,3.418565273284912,2.8711347579956055,3.417443037033081,4.230173587799072,0.09538929164409637,0.07403393089771271,0.09505293518304825,0.12652699649333954,6.812047481536865,5.467845439910889,6.770815849304199,8.41303825378418,,,,,,,,,,,,,
7,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0257725715637207,2.8902461528778076,2.47290301322937,2.889592409133911,3.520752191543579,0.07879028469324112,0.06194436550140381,0.0782727301120758,0.10347098857164383,6.045597553253174,4.907989025115967,6.02056884765625,7.4179158210754395
7,3079,,,,,,,,,,,,,,3.3986895084381104,3.3987069129943848,2.8617753982543945,3.397855043411255,4.196859836578369,0.0947064608335495,0.07370123267173767,0.09439318627119064,0.12536288797855377,6.7617597579956055,5.438389301300049,6.723224639892578,8.34319019317627,,,,,,,,,,,,,
8,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,3.017925977706909,2.884368658065796,2.4805338382720947,2.8752779960632324,3.494657516479492,0.07996516674757004,0.06302016228437424,0.07902814447879791,0.10491164773702621,5.950247764587402,4.817756652832031,5.908459186553955,7.321958065032959
8,3464,,,,,,,,,,,,,,3.3798017501831055,3.3796274662017822,2.8516721725463867,3.3797969818115234,4.164524555206299,0.09401446580886841,0.07335684448480606,0.0937306359410286,0.12416023761034012,6.715417861938477,5.412519931793213,6.680768013000488,8.276432037353516,,,,,,,,,,,,,
9,3849,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0096049308776855,2.876011610031128,2.465798854827881,2.874096632003784,3.5010509490966797,0.07960374653339386,0.06329771876335144,0.07967435568571091,0.10396833717823029,6.001938819885254,4.864145278930664,5.959954261779785,7.390467166900635
9,3849,,,,,,,,,,,,,,3.3647842407226562,3.3644320964813232,2.84617018699646,3.364917516708374,4.1363606452941895,0.09339555352926254,0.07313116639852524,0.09319815039634705,0.12296377867460251,6.673463821411133,5.395260334014893,6.642050266265869,8.211479187011719,,,,,,,,,,,,,
10,4234,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9676268100738525,2.835556983947754,2.453111410140991,2.844101905822754,3.4196887016296387,0.0772097259759903,0.06132473051548004,0.0774887427687645,0.10016677528619766,5.862792491912842,4.7948832511901855,5.830801486968994,7.173344612121582
10,4234,,,,,,,,,,,,,,3.3420162200927734,3.3421311378479004,2.837484836578369,3.3437795639038086,4.097033500671387,0.09249681979417801,0.0728730782866478,0.09231057018041611,0.12124787271022797,6.6181182861328125,5.37869119644165,6.589454174041748,8.123193740844727,,,,,,,,,,,,,
11,4619,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980422019958496,2.8460960388183594,2.453402280807495,2.8439602851867676,3.4403982162475586,0.07599083334207535,0.060517989099025726,0.07593818008899689,0.09843283891677856,5.8661394119262695,4.824389934539795,5.850311756134033,7.158539295196533
11,4619,,,,,,,,,,,,,,3.325544834136963,3.3249871730804443,2.8298239707946777,3.328599452972412,4.065955638885498,0.09189444035291672,0.07263363152742386,0.09184730798006058,0.12000326812267303,6.576515197753906,5.362493991851807,6.5538835525512695,8.057234764099121,,,,,,,,,,,,,
12,5004,,,,,,,,,,,,,,,,,,,,,,,,,,,2.958153486251831,2.8276398181915283,2.4456706047058105,2.8371708393096924,3.386625289916992,0.07818993926048279,0.062037255614995956,0.07849039882421494,0.10095399618148804,5.853984355926514,4.809508323669434,5.842891693115234,7.112392425537109
12,5004,,,,,,,,,,,,,,3.313620090484619,3.313361883163452,2.8265013694763184,3.3177084922790527,4.045235633850098,0.09137570858001709,0.0724998489022255,0.09138240665197372,0.11899834126234055,6.546177387237549,5.350525379180908,6.527026653289795,8.011298179626465,,,,,,,,,,,,,
13,5389,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9672374725341797,2.837803602218628,2.4547665119171143,2.8388783931732178,3.4241178035736084,0.0764133632183075,0.061760351061820984,0.07682328671216965,0.09787345677614212,5.818823337554932,4.768723964691162,5.791833877563477,7.126589298248291
13,5389,,,,,,,,,,,,,,3.2942116260528564,3.2943201065063477,2.8184616565704346,3.301180601119995,4.009174823760986,0.09069366008043289,0.07224111258983612,0.09081514179706573,0.11761448532342911,6.5013346672058105,5.335392951965332,6.489368915557861,7.935249328613281,,,,,,,,,,,,,
14,5774,,,,,,,,,,,,,,,,,,,,,,,,,,,2.952208995819092,2.81988263130188,2.4504599571228027,2.8283097743988037,3.377980947494507,0.0767245888710022,0.06167365238070488,0.07741111516952515,0.09831838309764862,5.783486843109131,4.78018856048584,5.771035671234131,7.028194427490234
14,5774,,,,,,,,,,,,,,3.288634777069092,3.2883665561676025,2.8160500526428223,3.2946903705596924,3.9982049465179443,0.09048103541135788,0.07215281575918198,0.09058620035648346,0.11720037460327148,6.485113143920898,5.327193737030029,6.4722723960876465,7.910800933837891,,,,,,,,,,,,,
15,5775,3.267014980316162,3.387934684753418,2.8800675868988037,3.3939085006713867,4.156186580657959,0.09487760812044144,0.0754937008023262,0.09537751972675323,0.12322826683521271,6.680739402770996,5.447388172149658,6.636665344238281,8.213847160339355,,,,,,,,,,,,,,,,,,,,,,,,,,
