epoch,step,test_loss,test_mae,test_mae_at_15,test_mae_at_30,test_mae_at_60,test_mape,test_mape_at_15,test_mape_at_30,test_mape_at_60,test_rmse,test_rmse_at_15,test_rmse_at_30,test_rmse_at_60,train_loss,train_mae,train_mae_at_15,train_mae_at_30,train_mae_at_60,train_mape,train_mape_at_15,train_mape_at_30,train_mape_at_60,train_rmse,train_rmse_at_15,train_rmse_at_30,train_rmse_at_60,val_loss,val_mae,val_mae_at_15,val_mae_at_30,val_mae_at_60,val_mape,val_mape_at_15,val_mape_at_30,val_mape_at_60,val_rmse,val_rmse_at_15,val_rmse_at_30,val_rmse_at_60
0,191,,,,,,,,,,,,,,,,,,,,,,,,,,,3.588146209716797,3.5229685306549072,3.153886079788208,3.47763991355896,4.099991321563721,0.11491869390010834,0.10463934391736984,0.1117766797542572,0.13155005872249603,7.058746814727783,6.176480293273926,6.946835041046143,8.285150527954102
0,191,,,,,,,,,,,,,,5.582454204559326,5.584061145782471,5.277520656585693,5.500575065612793,5.901847839355469,0.1874234527349472,0.18134841322898865,0.1816449910402298,0.1965506225824356,9.935425758361816,9.599529266357422,9.651128768920898,10.482500076293945,,,,,,,,,,,,,
1,383,,,,,,,,,,,,,,,,,,,,,,,,,,,3.239525556564331,3.193694829940796,2.7235684394836426,3.1622486114501953,3.902970552444458,0.09254448860883713,0.0761493593454361,0.0906638354063034,0.11690659821033478,6.672842502593994,5.436892986297607,6.601001739501953,8.19823932647705
1,383,,,,,,,,,,,,,,3.8121891021728516,3.8122971057891846,3.255413293838501,3.772596597671509,4.6428303718566895,0.11535476893186569,0.09694330394268036,0.11261564493179321,0.14240898191928864,7.464456558227539,6.186829566955566,7.3966522216796875,9.066719055175781,,,,,,,,,,,,,
2,575,,,,,,,,,,,,,,,,,,,,,,,,,,,3.153934955596924,3.1114461421966553,2.63688588142395,3.0837748050689697,3.8276185989379883,0.0877167135477066,0.07063901424407959,0.08620397001504898,0.11324621737003326,6.5790886878967285,5.303130149841309,6.502902984619141,8.125730514526367
2,575,,,,,,,,,,,,,,3.6272993087768555,3.6268694400787354,3.026843309402466,3.602055549621582,4.516876220703125,0.10309609025716782,0.0821240097284317,0.1014305055141449,0.13418833911418915,7.310032844543457,5.876559734344482,7.260049343109131,9.02470874786377,,,,,,,,,,,,,
3,767,,,,,,,,,,,,,,,,,,,,,,,,,,,3.119446277618408,3.07715106010437,2.608146905899048,3.052135944366455,3.786015272140503,0.08644471317529678,0.06935801357030869,0.08509784191846848,0.11210664361715317,6.490303993225098,5.230236530303955,6.416015625,8.013040542602539
3,767,,,,,,,,,,,,,,3.5689990520477295,3.568835496902466,2.9722983837127686,3.547750949859619,4.451725006103516,0.10023834556341171,0.07903718948364258,0.09889138489961624,0.13176323473453522,7.240513801574707,5.795950889587402,7.1904120445251465,8.949463844299316,,,,,,,,,,,,,
4,959,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0910422801971436,3.0496115684509277,2.592414617538452,3.0237858295440674,3.7453019618988037,0.08486195653676987,0.06835857033729553,0.08357144147157669,0.10998953878879547,6.422395706176758,5.18373441696167,6.349251747131348,7.919969081878662
4,959,,,,,,,,,,,,,,3.529738426208496,3.5300724506378174,2.9476544857025146,3.5101585388183594,4.394491672515869,0.09882880002260208,0.0779738798737526,0.09761453419923782,0.1300666481256485,7.168148994445801,5.744742393493652,7.117852687835693,8.85153865814209,,,,,,,,,,,,,
